date;ip;lang;col;site;query;index;where;filter;from
2011-07-03 00:23:44;66.249.71.98;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-07-03 00:51:22;209.131.41.49;pt;local;bio;*;*;*;;1
2011-07-03 03:53:51;209.131.41.49;pt;local;bio;*;*;*;;1
2011-07-03 04:03:20;66.249.71.98;pt;local;bio;Sua seleção;*;*;;1
2011-07-03 09:15:43;77.188.204.75;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-07-03 10:52:29;189.102.145.228;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-07-03 10:52:59;189.102.145.228;pt;local;bio;*;*;SCIB;db:SCIB;2
2011-07-03 10:53:20;189.102.145.228;pt;local;bio;*;*;SCIB;db:SCIB AND ta_cluster:"Acta Bot. Bras.";1
2011-07-03 11:21:23;177.52.18.230;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-07-03 11:49:16;66.249.71.98;pt;local;bio;*;*;*;;1
2011-07-03 11:49:45;66.249.71.98;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-07-03 12:09:05;209.131.41.48;pt;local;bio;*;*;*;;1
2011-07-03 13:01:29;66.249.71.98;pt;local;bio;Sua seleção;*;*;;1
2011-07-03 14:24:43;66.249.71.98;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-07-03 14:54:31;66.249.71.98;pt;local;bio;+id:("lil-18474058072");*;*;;1
2011-07-03 15:11:23;209.131.41.48;pt;local;bio;*;*;*;;1
2011-07-03 16:26:43;177.30.103.164;pt;local;bio;harpia harpyja;*;*;;1
2011-07-03 16:29:40;177.30.103.164;pt;local;bio;trichechus inunguis;*;ALL;;1
2011-07-03 16:36:12;174.129.87.110;pt;local;bio;*;*;*;;1
2011-07-03 16:39:27;177.30.103.164;pt;local;bio;ateles paniscus;*;*;;1
2011-07-03 18:39:31;66.249.71.98;yiewkcbsz;local;bio;*;*;*;;1
2011-07-03 19:10:35;209.131.41.48;pt;local;bio;*;*;*;;1
2011-07-03 20:05:53;201.27.143.177;pt;local;bio;kyoto;*;*;;1
2011-07-03 20:06:07;201.27.143.177;pt;local;bio;quioto;*;ALL;;1
2011-07-03 21:00:38;187.78.42.52;pt;local;bio;disfagias orofaringeas;*;*;;1
2011-07-03 22:12:38;209.131.41.49;pt;local;bio;*;*;*;;1
