date;ip;lang;col;site;query;index;where;filter;from
2010-12-02 00:22:52;187.127.137.133;pt;local;bio;sócio-ambiental;*;*;;1
2010-12-02 00:23:06;187.127.137.133;pt;local;bio;populações tradicionais;*;ALL;;1
2010-12-02 00:23:16;187.127.137.133;pt;local;bio;comunidades tradicionais;*;ALL;;1
2010-12-02 00:24:56;187.127.137.133;pt;local;bio;comunidades tradicionais;*;ALL;;2
2010-12-02 00:25:48;187.127.137.133;pt;local;bio;comunidades tradicionais;*;ALL;;1
2010-12-02 00:43:21;187.127.137.133;pt;local;bio;socioambiental;*;ALL;;1
2010-12-02 00:45:10;187.127.137.133;pt;local;bio;populações;*;ALL;;1
2010-12-02 00:45:27;187.127.137.133;pt;local;bio;socioambiental;*;*;;1
2010-12-02 00:45:38;187.127.137.133;pt;local;bio;populações;*;*;;1
2010-12-02 00:45:49;187.127.137.133;pt;local;bio;populações tradicionais;*;*;;1
2010-12-02 00:45:57;187.127.137.133;pt;local;bio;comunikdatradicionais;*;ALL;;1
2010-12-02 00:46:12;187.127.137.133;pt;local;bio;comunidades;*;*;;1
2010-12-02 00:46:39;187.127.137.133;pt;local;bio;comunidades;*;ALL;;1
2010-12-02 00:47:14;187.127.137.133;pt;local;bio;comunidades;*;ALL;;2
2010-12-02 08:28:27;189.4.35.204;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-02 08:28:28;187.80.81.55;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-02 08:28:58;187.80.81.55;pt;local;bio;*;*;BHLB;db:BHLB;7
2010-12-02 08:29:12;187.80.81.55;pt;local;bio;*;*;BHLB;db:BHLB;10
2010-12-02 08:29:36;187.80.81.55;pt;local;bio;*;*;BHLB;db:BHLB;11
2010-12-02 08:29:46;187.80.81.55;pt;local;bio;*;*;BHLB;db:BHLB;19
2010-12-02 08:29:56;187.80.81.55;pt;local;bio;*;*;BHLB;db:BHLB;20
2010-12-02 08:50:56;200.17.214.24;pt;local;bio;fitoplâncton;*;*;;1
2010-12-02 08:51:04;200.17.214.24;pt;local;bio;algas;*;*;;1
2010-12-02 08:52:32;200.17.214.24;pt;local;bio;algas;*;ALL;;2
2010-12-02 08:54:16;200.17.214.24;pt;local;bio;algas;*;ALL;;3
2010-12-02 08:57:37;200.17.214.68;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-02 08:57:54;200.17.214.68;pt;local;bio;culicidae;*;SCIB;db:SCIB;1
2010-12-02 08:58:01;200.17.214.24;pt;local;bio;algas;*;ALL;;4
2010-12-02 08:58:27;200.17.214.68;pt;local;bio;culicidae;*;SCIB;db:SCIB;2
