date;ip;lang;col;site;query;index;where;filter;from
2011-04-28 00:01:32;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-28 01:07:26;187.77.10.168;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-28 01:07:56;187.77.10.168;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-28 01:08:14;187.77.10.168;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-28 01:08:22;187.77.10.168;pt;local;bio;*;*;SCIB;db:SCIB AND year_cluster:"2010";1
2011-04-28 01:08:29;187.77.10.168;pt;local;bio;*;*;SCIB;db:SCIB AND year_cluster:"2010" AND la:"Pt";1
2011-04-28 02:54:53;66.249.71.43;pt;local;bio;+id:("lil-9030037111");*;*;;1
2011-04-28 03:11:57;66.249.71.43;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-04-28 03:32:49;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-28 03:32:49;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-28 03:32:49;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-28 03:32:50;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-28 03:54:38;66.249.71.43;pt;local;bio;*;*;*;;1
2011-04-28 03:55:51;66.249.71.43;yiewkcbsz;local;bio;*;*;*;;1
2011-04-28 04:09:24;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-28 05:29:35;66.249.71.43;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-28 06:47:25;66.249.71.43;pt;local;bio;Sua seleção;*;*;;1
2011-04-28 07:27:32;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-28 09:40:28;157.86.112.214;pt;local;bio;goeldi;*;*;;1
2011-04-28 09:43:15;157.86.112.214;pt;local;bio;darwin;*;*;;1
2011-04-28 09:51:11;157.86.112.214;pt;local;bio;goeldi;*;*;;1
2011-04-28 09:51:56;157.86.112.214;pt;local;bio;brasil medico;*;*;;1
2011-04-28 09:52:19;157.86.112.214;pt;local;bio;brasil medico;ti;BHLG;db:BHLG;1
2011-04-28 09:52:29;157.86.112.214;pt;local;bio;brasil medico;ti;BHLB;db:BHLB;1
2011-04-28 09:52:33;157.86.112.214;pt;local;bio;brasil medico;ti;SCIB;db:SCIB;1
2011-04-28 09:53:10;157.86.112.214;pt;local;bio;brazil medico;ti;BHLB;db:BHLB;1
2011-04-28 09:53:14;157.86.112.214;pt;local;bio;brazil medico;ti;BHLG;db:BHLG;1
2011-04-28 09:56:28;157.86.112.214;pt;local;bio;oswaldo cruz;*;*;;1
2011-04-28 09:57:17;157.86.112.214;pt;local;bio;oswaldo cruz;au;BHLB;db:BHLB;1
2011-04-28 09:57:21;157.86.112.214;pt;local;bio;oswaldo cruz;au;ALL;;1
2011-04-28 11:20:03;187.41.99.167;pt;local;bio;trafico de aves;*;*;;1
