date;ip;lang;col;site;query;index;where;filter;from
2010-12-14 00:25:55;66.249.71.37;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-14 00:46:07;66.249.71.37;pt;local;bio;+id:("lil-9030037220");*;*;;1
2010-12-14 01:33:16;189.110.141.99;pt;local;bio;orquidea;*;*;;1
2010-12-14 01:33:38;189.110.141.99;pt;local;bio;como cultivar orquidea;*;ALL;;1
2010-12-14 01:33:54;189.110.141.99;pt;local;bio;cultivo de orquidea;*;ALL;;1
2010-12-14 01:34:01;189.110.141.99;pt;local;bio;orquidea;*;ALL;;1
2010-12-14 01:35:34;189.110.141.99;pt;local;bio;orquidea;*;ALL;ta_cluster:"Rev. bras. Bot.";1
2010-12-14 01:35:47;189.110.141.99;pt;local;bio;sementes;*;ALL;;1
2010-12-14 01:36:15;189.110.141.99;pt;local;bio;sementes;*;ALL;type:"article";1
2010-12-14 02:21:08;66.249.71.37;pt;local;bio;*;*;*;;1
2010-12-14 02:24:04;66.249.71.37;pt;local;bio;Sua seleção;*;*;;1
2010-12-14 02:39:49;66.249.71.37;pt;local;bio;*;*;BHLG;db:BHLG;1
2010-12-14 03:02:01;138.75.1.150;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-14 03:02:18;138.75.1.150;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-14 03:08:49;138.75.1.150;pt;local;bio;Curcul*;*;SCIB;db:SCIB;1
2010-12-14 03:44:37;66.249.71.37;pt;local;bio;Sua seleção;*;*;;1
2010-12-14 04:04:27;66.249.71.37;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-14 04:09:10;66.249.71.37;pt;local;bio;*;*;SCIB;db:SCIB;1
2010-12-14 04:58:24;66.249.71.37;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-14 05:02:25;66.249.71.37;pt;local;bio;+id:("lil-13264049979");*;*;;1
2010-12-14 05:06:10;66.249.71.37;pt;local;bio;+id:("lil-9030037111");*;*;;1
