date;ip;lang;col;site;query;index;where;filter;from
2011-04-09 02:16:59;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-09 03:23:33;66.249.71.49;pt;local;bio;*;*;*;;1
2011-04-09 04:09:05;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-09 04:09:06;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-09 04:09:08;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-09 04:09:09;201.38.225.131;pt;local;bio;*;*;*;;1
2011-04-09 04:40:29;66.249.71.49;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-09 05:23:49;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-09 06:13:59;66.249.71.49;pt;local;bio;*;*;*;;1
2011-04-09 08:38:29;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-09 12:39:04;209.131.41.49;pt;local;bio;*;*;*;;1
2011-04-09 12:52:35;186.236.130.82;pt;local;bio;sindromes medulares sensitivas;*;*;;1
2011-04-09 13:58:42;189.35.82.93;pt;local;bio;organização mundial da saúde sobre drogas;*;*;;1
2011-04-09 13:58:59;189.35.82.93;pt;local;bio;organização mundial da saúde sobre drogas;*;SCIB;db:SCIB;1
2011-04-09 14:55:16;200.103.162.89;pt;local;bio;dpoc e a capacidade de exercício maximo;*;*;;1
2011-04-09 14:55:28;200.103.162.89;pt;local;bio;capacidade de exercício maximo em dpoc;*;ALL;;1
2011-04-09 15:50:10;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-09 16:20:00;186.208.184.154;pt;local;bio;virtudes platônicas de amor e paixão;*;*;;1
2011-04-09 16:20:12;186.208.184.154;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-09 16:20:47;186.208.184.154;pt;local;bio;virtudes platonicas de amor e paixão;kw;SCIB;db:SCIB;1
2011-04-09 16:21:36;186.208.184.154;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-09 18:57:26;209.131.41.48;pt;local;bio;*;*;*;;1
2011-04-09 20:04:37;66.249.71.49;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-09 20:08:36;66.249.71.49;qwkilqgvraugpkn;local;bio;*;*;*;;1
2011-04-09 21:55:03;189.105.120.241;pt;local;bio;Ehrlich PR, Ehrlich AH. 1981;*;*;;1
2011-04-09 21:55:16;189.105.120.241;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-04-09 21:55:46;189.105.120.241;pt;local;bio;Ehrlich PR, Ehrlich AH. 1981;au;ALL;;1
2011-04-09 22:06:23;189.105.120.241;pt;local;bio;Ehrlich PR, Ehrlich AH. 1981;*;*;;1
2011-04-09 23:04:11;209.131.41.48;pt;local;bio;*;*;*;;1
