date;ip;lang;col;site;query;index;where;filter;from
2011-02-21 00:18:09;66.249.72.148;pt;local;bio;+id:("scl-S0074-02761909000200004");*;*;;1
2011-02-21 00:42:33;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 02:41:42;66.249.72.148;pt;local;bio;+id:("lil-9030037220");*;*;;1
2011-02-21 03:50:08;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 05:27:54;207.46.13.133;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-21 05:45:53;66.249.72.148;pt;local;bio;+id:("lil-18474058040");*;*;;1
2011-02-21 06:25:12;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 09:28:23;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 09:46:27;200.17.195.36;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-21 10:24:13;143.107.210.1;pt;local;bio;*;*;BHLB;db:BHLB;1
2011-02-21 10:24:21;143.107.210.1;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-21 10:24:27;143.107.210.1;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-21 12:03:12;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 14:14:26;189.21.200.201;pt;local;bio;aves endêmicas do cerrado;*;*;;1
2011-02-21 14:14:50;189.21.200.201;pt;local;bio;birds endemic of cerrado;*;ALL;;1
2011-02-21 14:39:42;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 14:47:57;66.249.72.148;pt;local;bio;*;*;*;;1
2011-02-21 14:57:14;66.249.72.148;yiewkcbsz;local;bio;+id:("lil-13264049979");*;*;;1
2011-02-21 15:15:41;201.8.204.94;pt;local;bio;bacaba;*;*;;1
2011-02-21 15:16:12;201.8.204.94;pt;local;bio;açaí;*;ALL;;1
2011-02-21 15:50:04;66.249.72.148;pt;local;bio;*;*;*;;1
2011-02-21 16:10:08;187.20.31.151;pt;local;bio;biodiversidade;*;*;;1
2011-02-21 17:16:55;200.129.202.66;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-21 17:37:19;209.131.41.49;pt;local;bio;*;*;*;;1
2011-02-21 18:46:38;201.8.204.94;pt;local;bio;a;*;*;;1
2011-02-21 19:43:44;187.112.28.122;pt;local;bio;ginecologia;*;*;;1
2011-02-21 19:43:58;187.112.28.122;pt;local;bio;incotinencia;*;ALL;;1
2011-02-21 19:45:24;66.249.72.148;pt;local;bio;*;*;*;;1
2011-02-21 19:45:59;189.35.136.231;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-21 19:47:29;189.46.56.114;pt;local;bio;serpentes;*;*;;1
2011-02-21 19:47:49;189.46.56.114;pt;local;bio;cobras;*;ALL;;1
2011-02-21 19:47:58;189.35.136.231;pt;local;bio;Peixe;*;SCIB;db:SCIB;1
2011-02-21 19:47:58;189.35.136.231;pt;local;bio;Peixe;*;SCIB;db:SCIB;1
2011-02-21 19:48:22;189.35.136.231;pt;local;bio;Peixe;*;*;;1
2011-02-21 20:32:54;207.46.195.227;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-21 20:40:53;209.131.41.48;pt;local;bio;*;*;*;;1
2011-02-21 22:46:21;201.19.137.177;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-21 22:46:33;201.19.137.177;pt;local;bio;*;*;BHLG;db:BHLG;1
2011-02-21 23:05:31;186.93.29.230;pt;local;bio;*;*;SCIB;db:SCIB;1
2011-02-21 23:18:47;209.131.41.48;pt;local;bio;*;*;*;;1
